Method name: Method 1,,,,,,,,,,,,,,,,,,,,,,,apo,,,,phos,,,,S385E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Application: SparkControl,,,,V2.3,,,,,,,,,,,,,,,,,,,salt + glycerol,salt + no glycerol,no salt + no glycerol,no salt + glycerol,salt + glycerol,salt + no glycerol,no salt + no glycerol,no salt + glycerol,salt + glycerol,salt + no glycerol,no salt + no glycerol,no salt + glycerol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device: Spark,,,,Serial number: 1811000353,,,,,,,,,,,,,,,,,,,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware:,,,,LUM:V5.2.3|ABS:V4.3.2|ABS_MEX:V5.0.7|CELL:V4.1.4|MTP:V13.1.5|FLUOR:V5.1.3|FLUOR_FP:V5.0.2|FLUOR_BOTTOM:V5.0.2|FLUOR_MEM:V5.0.7|FLUOR_MEX:V5.0.7|GCM:V3.0.2|INJ:V3.1.1,,,,,,,,,,,,,,,,,,,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,26.4,0.1811,1509817,0.1725,1516636,,,0.1293,1523468,,,,,,,,,0.1623,1510113,0.1728,1516340,0.1566,1516945,0.1228,1523172,,,,,,,,,0.2394,1510409,0.2406,1516044,0.2367,1517241,0.1229,1522876,,,,,,,,,0.2186,1510705,0.2129,1515748,0.2074,1517537,0.1251,1522580,,,,,,,,,0.1595,1511001,0.1579,1515452,0.1525,1517833,0.1233,1522284,,,,,,,,,0.1784,1511297,0.1777,1515156,0.1672,1518129,0.1152,1521988,,,,,,,,,0.2069,1511593,0.2236,1514860,0.2086,1518425,0.1258,1521692,,,,,,,,,0.1736,1511889,0.1792,1514564,0.1863,1518721,0.1074,1521396,,,,,,,,,0.1342,1512185,0.1272,1514268,0.1193,1519017,0.1214,1521100,,,,,,,,,0.1514,1512481,0.1484,1513972,0.1398,1519313,0.1138,1520804,,,,,,,,,0.1643,1512777,0.1608,1513676,0.1615,1519609,0.1141,1520508,,,,,,,,,0.2006,1513073,0.1824,1513380,0.18,1519905,0.1103,1520212,,,,,,,,
72,26.4,0.1812,1531378,0.1723,1538202,,,0.1292,1545048,,,,,,,,,0.1624,1531676,0.1729,1537906,0.1564,1538510,0.1216,1544751,,,,,,,,,0.2378,1531972,0.2333,1537610,0.2346,1538808,0.1229,1544454,,,,,,,,,0.22,1532268,0.2146,1537314,0.2081,1539104,0.1251,1544158,,,,,,,,,0.1597,1532564,0.1576,1537018,0.1525,1539400,0.1232,1543862,,,,,,,,,0.1781,1532860,0.1772,1536722,0.1676,1539696,0.1151,1543565,,,,,,,,,0.2053,1533156,0.2231,1536426,0.2051,1539993,0.1258,1543268,,,,,,,,,0.1727,1533452,0.1803,1536130,0.1809,1540289,0.1072,1542971,,,,,,,,,0.1342,1533748,0.1271,1535833,0.1196,1540586,0.1215,1542675,,,,,,,,,0.1514,1534044,0.1482,1535537,0.1397,1540882,0.1138,1542378,,,,,,,,,0.164,1534340,0.161,1535240,0.1617,1541179,0.114,1542082,,,,,,,,,0.1975,1534636,0.1858,1534943,0.1774,1541476,0.11,1541784,,,,,,,,
73,26.2,0.1813,1552958,0.1724,1559795,,,0.1299,1566630,,,,,,,,,0.1623,1553254,0.1728,1559499,0.1562,1560102,0.1219,1566334,,,,,,,,,0.2405,1553551,0.2363,1559203,0.2315,1560400,0.1232,1566038,,,,,,,,,0.2177,1553848,0.2128,1558906,0.2099,1560696,0.1251,1565742,,,,,,,,,0.1595,1554145,0.1579,1558609,0.1522,1560992,0.123,1565446,,,,,,,,,0.178,1554442,0.1772,1558313,0.1673,1561288,0.1151,1565150,,,,,,,,,0.206,1554739,0.2208,1558016,0.2061,1561584,0.1258,1564854,,,,,,,,,0.1744,1555036,0.177,1557719,0.1841,1561880,0.107,1564557,,,,,,,,,0.1345,1555334,0.1272,1557422,0.1195,1562176,0.1215,1564261,,,,,,,,,0.1515,1555630,0.1482,1557126,0.1397,1562472,0.1138,1563965,,,,,,,,,0.1642,1555927,0.1611,1556829,0.1616,1562768,0.114,1563669,,,,,,,,,0.198,1556224,0.186,1556531,0.1801,1563064,0.11,1563371,,,,,,,,
74,26.3,0.1813,1574546,0.1727,1581366,,,0.1291,1588199,,,,,,,,,0.1623,1574842,0.173,1581070,0.1566,1581673,0.1215,1587903,,,,,,,,,0.2381,1575138,0.2328,1580774,0.2352,1581969,0.1229,1587607,,,,,,,,,0.2155,1575434,0.2146,1580478,0.2048,1582265,0.1251,1587311,,,,,,,,,0.1596,1575730,0.1579,1580182,0.1521,1582561,0.1229,1587015,,,,,,,,,0.178,1576026,0.1766,1579886,0.1674,1582857,0.1149,1586719,,,,,,,,,0.2003,1576322,0.2253,1579590,0.2074,1583153,0.1257,1586423,,,,,,,,,0.176,1576618,0.1788,1579294,0.1906,1583449,0.1071,1586127,,,,,,,,,0.1345,1576914,0.1273,1578998,0.1197,1583745,0.1214,1585831,,,,,,,,,0.1514,1577210,0.1512,1578702,0.1396,1584041,0.1138,1585535,,,,,,,,,0.1639,1577506,0.1607,1578406,0.1622,1584338,0.1141,1585239,,,,,,,,,0.2011,1577802,0.182,1578108,0.1811,1584634,0.11,1584941,,,,,,,,
75,26.3,0.1811,1596108,0.1725,1602929,,,0.1292,1609761,,,,,,,,,0.162,1596404,0.173,1602633,0.1564,1603237,0.1217,1609465,,,,,,,,,0.2395,1596700,0.2357,1602337,0.2335,1603535,0.1228,1609169,,,,,,,,,0.213,1596996,0.2152,1602040,0.2064,1603831,0.1251,1608873,,,,,,,,,0.1594,1597292,0.1579,1601744,0.1522,1604127,0.1232,1608577,,,,,,,,,0.1776,1597588,0.1764,1601448,0.1671,1604423,0.1151,1608281,,,,,,,,,0.2041,1597884,0.2223,1601152,0.2053,1604719,0.1256,1607985,,,,,,,,,0.172,1598180,0.1789,1600856,0.1811,1605015,0.1071,1607689,,,,,,,,,0.1347,1598476,0.1273,1600560,0.1196,1605311,0.1212,1607393,,,,,,,,,0.1512,1598772,0.1483,1600264,0.1399,1605607,0.1137,1607097,,,,,,,,,0.1646,1599068,0.1605,1599968,0.1614,1605903,0.114,1606801,,,,,,,,,0.1993,1599364,0.186,1599672,0.1778,1606199,0.11,1606505,,,,,,,,
76,26.4,0.1816,1617670,0.1727,1624491,,,0.1293,1631321,,,,,,,,,0.162,1617968,0.1724,1624195,0.1566,1624797,0.1218,1631025,,,,,,,,,0.2366,1618264,0.2387,1623899,0.2314,1625093,0.123,1630729,,,,,,,,,0.2179,1618560,0.2132,1623603,0.2084,1625389,0.1252,1630433,,,,,,,,,0.1595,1618856,0.1577,1623307,0.1519,1625685,0.1229,1630137,,,,,,,,,0.1779,1619152,0.1763,1623011,0.1675,1625981,0.1151,1629841,,,,,,,,,0.2055,1619448,0.2274,1622715,0.2038,1626277,0.1255,1629545,,,,,,,,,0.1706,1619744,0.1782,1622418,0.1845,1626573,0.107,1629249,,,,,,,,,0.1345,1620040,0.1273,1622122,0.1196,1626869,0.1211,1628953,,,,,,,,,0.1513,1620336,0.148,1621826,0.1396,1627165,0.1138,1628657,,,,,,,,,0.1637,1620632,0.1611,1621530,0.1619,1627461,0.114,1628361,,,,,,,,,0.199,1620928,0.1795,1621234,0.1792,1627757,0.1102,1628064,,,,,,,,
77,26.4,0.1814,1639232,0.1728,1646051,,,0.1292,1652883,,,,,,,,,0.162,1639528,0.1727,1645755,0.1567,1646358,0.1217,1652587,,,,,,,,,0.2371,1639824,0.2341,1645459,0.235,1646655,0.123,1652291,,,,,,,,,0.2152,1640120,0.2178,1645163,0.2091,1646951,0.1252,1651995,,,,,,,,,0.1596,1640416,0.1575,1644867,0.1524,1647247,0.1227,1651699,,,,,,,,,0.1773,1640712,0.1765,1644571,0.1672,1647543,0.115,1651402,,,,,,,,,0.2004,1641008,0.2215,1644275,0.21,1647839,0.1256,1651107,,,,,,,,,0.1732,1641304,0.1762,1643979,0.1805,1648135,0.107,1650810,,,,,,,,,0.1344,1641600,0.1274,1643683,0.1197,1648431,0.1211,1650514,,,,,,,,,0.1512,1641896,0.1482,1643387,0.1395,1648727,0.1138,1650218,,,,,,,,,0.1642,1642193,0.1603,1643091,0.1617,1649023,0.114,1649922,,,,,,,,,0.2025,1642489,0.1794,1642795,0.1794,1649319,0.1114,1649625,,,,,,,,
78,26.4,0.1814,1660773,0.1727,1667608,,,0.1294,1674460,,,,,,,,,0.1618,1661071,0.1727,1667311,0.1561,1667917,0.1217,1674163,,,,,,,,,0.2394,1661368,0.2304,1667014,0.2281,1668214,0.1229,1673866,,,,,,,,,0.2148,1661665,0.2158,1666717,0.2088,1668511,0.1252,1673569,,,,,,,,,0.1595,1661961,0.1577,1666420,0.1521,1668808,0.1226,1673272,,,,,,,,,0.1775,1662257,0.1764,1666123,0.1666,1669105,0.1151,1672975,,,,,,,,,0.2027,1662553,0.2269,1665826,0.2032,1669402,0.1254,1672678,,,,,,,,,0.1727,1662849,0.174,1665529,0.1817,1669699,0.107,1672381,,,,,,,,,0.1344,1663145,0.1273,1665232,0.12,1669996,0.1211,1672084,,,,,,,,,0.1514,1663441,0.1481,1664936,0.1397,1670293,0.1138,1671788,,,,,,,,,0.1647,1663738,0.1609,1664639,0.1614,1670590,0.1141,1671491,,,,,,,,,0.1999,1664035,0.1846,1664342,0.1786,1670888,0.1103,1671194,,,,,,,,
79,26.3,0.1814,1682362,0.1729,1689191,,,0.1292,1696031,,,,,,,,,0.1619,1682659,0.1724,1688895,0.1561,1689499,0.123,1695735,,,,,,,,,0.2364,1682955,0.237,1688599,0.2304,1689797,0.1229,1695439,,,,,,,,,0.2174,1683251,0.2157,1688302,0.2066,1690093,0.1251,1695143,,,,,,,,,0.1597,1683548,0.1577,1688005,0.1518,1690390,0.1226,1694846,,,,,,,,,0.177,1683845,0.1762,1687709,0.1666,1690686,0.115,1694550,,,,,,,,,0.2054,1684141,0.2228,1687413,0.2097,1690982,0.1254,1694254,,,,,,,,,0.1735,1684437,0.1768,1687116,0.1811,1691278,0.1069,1693958,,,,,,,,,0.1345,1684733,0.1275,1686819,0.1197,1691575,0.1211,1693662,,,,,,,,,0.1513,1685029,0.1482,1686523,0.1395,1691871,0.1137,1693366,,,,,,,,,0.1641,1685326,0.161,1686227,0.1617,1692167,0.114,1693069,,,,,,,,,0.2003,1685623,0.1853,1685929,0.1789,1692464,0.1102,1692771,,,,,,,,
80,26.2,0.1814,1703943,0.1725,1710767,,,0.1292,1717599,,,,,,,,,0.1619,1704240,0.1725,1710471,0.1563,1711075,0.1216,1717303,,,,,,,,,0.2415,1704536,0.2339,1710175,0.2314,1711372,0.1229,1717007,,,,,,,,,0.2199,1704832,0.2133,1709879,0.2054,1711668,0.1252,1716711,,,,,,,,,0.1597,1705128,0.1578,1709583,0.1516,1711964,0.1224,1716415,,,,,,,,,0.1767,1705424,0.176,1709287,0.1666,1712260,0.1151,1716119,,,,,,,,,0.2031,1705720,0.2228,1708990,0.205,1712556,0.1253,1715823,,,,,,,,,0.1736,1706016,0.176,1708695,0.1788,1712852,0.1069,1715527,,,,,,,,,0.1344,1706312,0.1278,1708398,0.1198,1713148,0.1208,1715231,,,,,,,,,0.1513,1706608,0.1491,1708102,0.1397,1713444,0.1139,1714935,,,,,,,,,0.1642,1706904,0.1618,1707806,0.1616,1713740,0.1141,1714639,,,,,,,,,0.1993,1707201,0.1801,1707508,0.1781,1714036,0.1147,1714343,,,,,,,,
81,26.1,0.1815,1725502,0.1731,1732323,,,0.1292,1739156,,,,,,,,,0.162,1725798,0.1725,1732027,0.156,1732630,0.1217,1738860,,,,,,,,,0.2375,1726094,0.2328,1731730,0.2327,1732927,0.123,1738564,,,,,,,,,0.2196,1726390,0.2158,1731434,0.2076,1733223,0.1251,1738268,,,,,,,,,0.1592,1726686,0.1576,1731138,0.1517,1733519,0.1224,1737972,,,,,,,,,0.1775,1726982,0.1757,1730842,0.1664,1733815,0.1152,1737676,,,,,,,,,0.205,1727278,0.2198,1730546,0.2118,1734111,0.1252,1737379,,,,,,,,,0.1708,1727574,0.1775,1730250,0.1788,1734407,0.107,1737083,,,,,,,,,0.1345,1727870,0.1274,1729954,0.1198,1734703,0.1208,1736787,,,,,,,,,0.1512,1728166,0.148,1729658,0.1396,1734999,0.1139,1736491,,,,,,,,,0.1639,1728463,0.1613,1729362,0.1613,1735295,0.1141,1736195,,,,,,,,,0.1957,1728759,0.1815,1729065,0.1764,1735591,0.1102,1735898,,,,,,,,
82,26.3,0.1815,1747064,0.1731,1753874,,,0.1293,1760683,,,,,,,,,0.162,1747361,0.1725,1753579,0.1563,1754181,0.1217,1760388,,,,,,,,,0.2391,1747658,0.2309,1753284,0.2352,1754475,0.123,1760093,,,,,,,,,0.2143,1747954,0.2156,1752989,0.207,1754770,0.1252,1759798,,,,,,,,,0.1593,1748250,0.1578,1752694,0.1515,1755065,0.1224,1759503,,,,,,,,,0.1765,1748546,0.1756,1752399,0.1664,1755360,0.1154,1759208,,,,,,,,,0.2047,1748842,0.2212,1752103,0.2033,1755655,0.125,1758913,,,,,,,,,0.1725,1749138,0.1762,1751808,0.1826,1755950,0.107,1758618,,,,,,,,,0.1348,1749434,0.1277,1751513,0.12,1756245,0.1207,1758323,,,,,,,,,0.1513,1749730,0.1479,1751218,0.1397,1756540,0.1139,1758028,,,,,,,,,0.1637,1750026,0.1609,1750923,0.1618,1756835,0.1141,1757733,,,,,,,,,0.1983,1750322,0.1821,1750628,0.1773,1757130,0.1102,1757436,,,,,,,,
83,26.2,0.1815,1768591,0.1729,1775387,,,0.1291,1782197,,,,,,,,,0.1616,1768886,0.172,1775092,0.1562,1775693,0.1216,1781902,,,,,,,,,0.2359,1769181,0.2332,1774797,0.2328,1775989,0.1227,1781607,,,,,,,,,0.2163,1769476,0.2156,1774502,0.2118,1776284,0.1252,1781312,,,,,,,,,0.1593,1769771,0.1578,1774207,0.1514,1776580,0.1222,1781017,,,,,,,,,0.1766,1770066,0.1754,1773912,0.1658,1776875,0.115,1780722,,,,,,,,,0.202,1770361,0.2242,1773617,0.2041,1777170,0.1249,1780427,,,,,,,,,0.1739,1770656,0.1768,1773322,0.1805,1777465,0.1071,1780132,,,,,,,,,0.1347,1770951,0.1276,1773027,0.12,1777760,0.1206,1779837,,,,,,,,,0.1511,1771246,0.1497,1772732,0.1396,1778055,0.1139,1779542,,,,,,,,,0.1637,1771541,0.1609,1772437,0.1615,1778350,0.114,1779247,,,,,,,,,0.2003,1771836,0.1844,1772141,0.1775,1778645,0.1101,1778951,,,,,,,,
84,26.1,0.1813,1790099,0.1729,1796921,,,0.1291,1803741,,,,,,,,,0.1615,1790396,0.1724,1796625,0.156,1797230,0.1217,1803445,,,,,,,,,0.2406,1790692,0.2341,1796329,0.2328,1797524,0.1228,1803150,,,,,,,,,0.2144,1790988,0.2149,1796033,0.2124,1797820,0.1252,1802855,,,,,,,,,0.1591,1791284,0.1574,1795737,0.1513,1798116,0.1221,1802559,,,,,,,,,0.1765,1791580,0.1751,1795440,0.1658,1798411,0.115,1802264,,,,,,,,,0.2062,1791876,0.2205,1795144,0.2034,1798707,0.1248,1801969,,,,,,,,,0.1719,1792172,0.1752,1794848,0.1805,1799002,0.1066,1801674,,,,,,,,,0.1346,1792468,0.1275,1794552,0.1197,1799298,0.1206,1801380,,,,,,,,,0.1511,1792764,0.1476,1794256,0.1394,1799593,0.1137,1801084,,,,,,,,,0.1635,1793060,0.1619,1793960,0.1606,1799889,0.1141,1800786,,,,,,,,,0.1973,1793356,0.18,1793663,0.1777,1800185,0.1165,1800491,,,,,,,,
85,26.2,0.1816,1811654,0.1729,1818466,,,0.1292,1825293,,,,,,,,,0.1616,1811951,0.172,1818170,0.156,1818771,0.1217,1824997,,,,,,,,,0.2358,1812245,0.2316,1817874,0.2297,1819069,0.1229,1824701,,,,,,,,,0.218,1812540,0.2157,1817578,0.2096,1819365,0.1252,1824404,,,,,,,,,0.1594,1812835,0.1576,1817282,0.1514,1819661,0.1222,1824110,,,,,,,,,0.1765,1813130,0.1749,1816987,0.166,1819957,0.1152,1823813,,,,,,,,,0.2082,1813425,0.2221,1816691,0.2022,1820252,0.1248,1823517,,,,,,,,,0.1737,1813721,0.1779,1816395,0.1823,1820548,0.1067,1823221,,,,,,,,,0.1347,1814016,0.1275,1816099,0.1199,1820843,0.1206,1822925,,,,,,,,,0.151,1814312,0.1477,1815803,0.1395,1821139,0.1144,1822629,,,,,,,,,0.1647,1814608,0.161,1815507,0.1607,1821435,0.114,1822333,,,,,,,,,0.1981,1814905,0.18,1815212,0.1787,1821731,0.11,1822038,,,,,,,,
86,26.3,0.1819,1833210,0.1728,1840033,,,0.1295,1846862,,,,,,,,,0.1615,1833509,0.1725,1839738,0.1561,1840341,0.1217,1846567,,,,,,,,,0.2381,1833805,0.2369,1839442,0.232,1840639,0.1229,1846271,,,,,,,,,0.2152,1834102,0.2138,1839146,0.2105,1840935,0.1252,1845976,,,,,,,,,0.1595,1834398,0.1574,1838850,0.1514,1841230,0.122,1845681,,,,,,,,,0.1761,1834694,0.1748,1838554,0.1656,1841526,0.115,1845385,,,,,,,,,0.2047,1834990,0.2171,1838258,0.2068,1841822,0.1247,1845089,,,,,,,,,0.1726,1835286,0.1777,1837962,0.1811,1842118,0.1067,1844793,,,,,,,,,0.1348,1835582,0.1278,1837666,0.1201,1842413,0.1205,1844497,,,,,,,,,0.151,1835878,0.1497,1837370,0.1396,1842709,0.1138,1844202,,,,,,,,,0.1631,1836173,0.1613,1837074,0.1609,1843004,0.1142,1843906,,,,,,,,,0.1978,1836469,0.1819,1836776,0.1733,1843300,0.1102,1843608,,,,,,,,
87,26.2,0.1814,1854769,0.1726,1861569,,,0.1292,1868383,,,,,,,,,0.1619,1855064,0.1724,1861274,0.1562,1861875,0.1216,1868088,,,,,,,,,0.2385,1855359,0.2327,1860979,0.2283,1862173,0.123,1867793,,,,,,,,,0.2155,1855654,0.2138,1860684,0.2071,1862468,0.1253,1867498,,,,,,,,,0.1589,1855949,0.1576,1860389,0.1515,1862763,0.1221,1867203,,,,,,,,,0.176,1856244,0.175,1860094,0.1651,1863059,0.1152,1866908,,,,,,,,,0.2022,1856539,0.2233,1859799,0.2088,1863354,0.1246,1866613,,,,,,,,,0.1724,1856834,0.1788,1859504,0.1929,1863649,0.1066,1866318,,,,,,,,,0.1347,1857130,0.1276,1859209,0.1201,1863944,0.1204,1866023,,,,,,,,,0.151,1857425,0.1476,1858914,0.1395,1864239,0.1139,1865728,,,,,,,,,0.1637,1857721,0.1609,1858619,0.1617,1864534,0.1141,1865433,,,,,,,,,0.1969,1858017,0.1812,1858324,0.1786,1864829,0.1103,1865135,,,,,,,,
88,26.1,0.1815,1876296,0.1728,1883095,,,0.1293,1889906,,,,,,,,,0.1615,1876591,0.172,1882796,0.1558,1883401,0.1216,1889611,,,,,,,,,0.2385,1876886,0.2359,1882501,0.2374,1883696,0.1229,1889316,,,,,,,,,0.2172,1877181,0.214,1882206,0.2053,1883991,0.1252,1889020,,,,,,,,,0.159,1877476,0.1575,1881910,0.1511,1884286,0.122,1888725,,,,,,,,,0.1754,1877771,0.1744,1881615,0.1655,1884581,0.115,1888430,,,,,,,,,0.2027,1878066,0.219,1881320,0.2095,1884876,0.1246,1888135,,,,,,,,,0.1693,1878361,0.1718,1881025,0.1899,1885171,0.1065,1887840,,,,,,,,,0.135,1878656,0.1276,1880730,0.12,1885466,0.1203,1887545,,,,,,,,,0.1509,1878951,0.1474,1880435,0.1395,1885761,0.1137,1887250,,,,,,,,,0.164,1879246,0.1604,1880140,0.1613,1886056,0.114,1886955,,,,,,,,,0.1941,1879541,0.1765,1879845,0.1741,1886351,0.1101,1886657,,,,,,,,
89,26.3,0.1812,1897814,0.173,1904617,,,0.1292,1911474,,,,,,,,,0.1611,1898112,0.1719,1904322,0.1559,1904923,0.122,1911177,,,,,,,,,0.2369,1898407,0.2323,1904027,0.2332,1905222,0.123,1910880,,,,,,,,,0.2159,1898702,0.2157,1903732,0.206,1905520,0.1251,1910582,,,,,,,,,0.159,1898997,0.1575,1903437,0.1511,1905817,0.1218,1910285,,,,,,,,,0.1757,1899292,0.1746,1903142,0.1653,1906114,0.1151,1909988,,,,,,,,,0.2025,1899587,0.223,1902847,0.2036,1906411,0.1246,1909690,,,,,,,,,0.1712,1899882,0.1782,1902552,0.1867,1906708,0.1065,1909393,,,,,,,,,0.1348,1900177,0.1276,1902257,0.1199,1907005,0.1204,1909096,,,,,,,,,0.1509,1900472,0.1476,1901962,0.1392,1907302,0.1138,1908799,,,,,,,,,0.1632,1900767,0.1615,1901667,0.1611,1907599,0.114,1908502,,,,,,,,,0.1994,1901062,0.1821,1901369,0.18,1907896,0.1101,1908204,,,,,,,,
90,26.4,0.1817,1919379,0.1727,1926219,,,0.1293,1933062,,,,,,,,,0.1625,1919677,0.1719,1925923,0.1558,1926526,0.1217,1932766,,,,,,,,,0.2367,1919973,0.2348,1925627,0.227,1926823,0.1229,1932470,,,,,,,,,0.2173,1920269,0.2148,1925330,0.2078,1927120,0.1252,1932174,,,,,,,,,0.1591,1920567,0.1574,1925033,0.1512,1927417,0.1218,1931877,,,,,,,,,0.1755,1920864,0.1745,1924737,0.1652,1927713,0.1151,1931581,,,,,,,,,0.206,1921160,0.2167,1924441,0.2052,1928009,0.1248,1931284,,,,,,,,,0.1676,1921457,0.1771,1924144,0.1818,1928305,0.1066,1930988,,,,,,,,,0.1348,1921754,0.1275,1923846,0.12,1928601,0.1204,1930691,,,,,,,,,0.1509,1922052,0.1475,1923549,0.1395,1928897,0.1138,1930394,,,,,,,,,0.1631,1922348,0.1607,1923252,0.1614,1929193,0.1141,1930097,,,,,,,,,0.1973,1922646,0.1768,1922954,0.1774,1929490,0.1102,1929799,,,,,,,,
91,26.3,0.1817,1940979,0.1726,1947811,,,0.1293,1954654,,,,,,,,,0.1611,1941276,0.1715,1947515,0.1555,1948119,0.1216,1954358,,,,,,,,,0.2412,1941573,0.2339,1947218,0.2319,1948416,0.1229,1954062,,,,,,,,,0.2202,1941869,0.2139,1946922,0.2078,1948712,0.1253,1953765,,,,,,,,,0.1589,1942166,0.1573,1946625,0.1508,1949009,0.1217,1953469,,,,,,,,,0.1752,1942462,0.1742,1946329,0.1648,1949305,0.1151,1953172,,,,,,,,,0.2039,1942759,0.2171,1946032,0.1998,1949602,0.1247,1952876,,,,,,,,,0.1722,1943055,0.176,1945735,0.1789,1949898,0.1066,1952580,,,,,,,,,0.1347,1943351,0.1276,1945439,0.1201,1950195,0.1201,1952284,,,,,,,,,0.1507,1943648,0.1477,1945143,0.1394,1950492,0.1137,1951988,,,,,,,,,0.1629,1943944,0.1606,1944846,0.1603,1950789,0.1141,1951692,,,,,,,,,0.2002,1944241,0.1818,1944548,0.1755,1951086,0.1124,1951395,,,,,,,,
92,26.4,0.1814,1962553,0.1728,1969395,,,0.1292,1976250,,,,,,,,,0.1608,1962850,0.1715,1969098,0.1557,1969705,0.1217,1975953,,,,,,,,,0.2345,1963147,0.2389,1968801,0.2309,1970002,0.123,1975656,,,,,,,,,0.2183,1963444,0.216,1968503,0.208,1970299,0.1252,1975359,,,,,,,,,0.159,1963741,0.1571,1968206,0.1506,1970596,0.1216,1975062,,,,,,,,,0.1748,1964038,0.1737,1967909,0.1647,1970893,0.115,1974765,,,,,,,,,0.2001,1964335,0.2162,1967612,0.2048,1971190,0.1246,1974468,,,,,,,,,0.1727,1964632,0.1763,1967315,0.1809,1971487,0.1065,1974171,,,,,,,,,0.1347,1964929,0.1276,1967018,0.1199,1971784,0.1201,1973874,,,,,,,,,0.1507,1965226,0.1473,1966721,0.1394,1972081,0.1139,1973577,,,,,,,,,0.1634,1965523,0.16,1966424,0.161,1972378,0.1141,1973280,,,,,,,,,0.1984,1965820,0.1811,1966127,0.1746,1972675,0.1101,1972983,,,,,,,,
93,26.4,0.1815,1984167,0.173,1991004,,,0.1292,1997845,,,,,,,,,0.1607,1984464,0.1714,1990707,0.1556,1991313,0.1217,1997548,,,,,,,,,0.2362,1984761,0.235,1990410,0.2297,1991608,0.1229,1997250,,,,,,,,,0.2181,1985058,0.2165,1990113,0.2089,1991905,0.1253,1996955,,,,,,,,,0.159,1985355,0.157,1989816,0.1508,1992200,0.1215,1996658,,,,,,,,,0.1748,1985652,0.1735,1989521,0.1645,1992497,0.1152,1996363,,,,,,,,,0.2035,1985949,0.2214,1989224,0.2061,1992794,0.1247,1996068,,,,,,,,,0.1734,1986246,0.178,1988929,0.1826,1993091,0.1066,1995771,,,,,,,,,0.1348,1986543,0.1277,1988632,0.1201,1993388,0.12,1995474,,,,,,,,,0.1507,1986840,0.1473,1988335,0.1392,1993685,0.114,1995179,,,,,,,,,0.1628,1987137,0.1604,1988038,0.1611,1993980,0.114,1994882,,,,,,,,,0.1994,1987434,0.1788,1987743,0.1757,1994277,0.1108,1994587,,,,,,,,
94,26.3,0.1812,2005741,0.1727,2012539,,,0.1292,2019349,,,,,,,,,0.1608,2006036,0.1715,2012244,0.1554,2012847,0.1217,2019054,,,,,,,,,0.2359,2006331,0.2346,2011949,0.2362,2013142,0.1229,2018759,,,,,,,,,0.2175,2006626,0.2181,2011654,0.2054,2013437,0.1252,2018464,,,,,,,,,0.1588,2006921,0.157,2011359,0.1502,2013732,0.1214,2018169,,,,,,,,,0.1747,2007217,0.1735,2011064,0.1641,2014027,0.1153,2017874,,,,,,,,,0.2039,2007512,0.2168,2010769,0.2046,2014322,0.1246,2017579,,,,,,,,,0.1717,2007807,0.176,2010474,0.183,2014617,0.1065,2017284,,,,,,,,,0.1353,2008102,0.1278,2010179,0.1201,2014912,0.1201,2016989,,,,,,,,,0.1506,2008397,0.1473,2009884,0.1391,2015207,0.1138,2016694,,,,,,,,,0.1627,2008692,0.1608,2009589,0.1606,2015502,0.1141,2016398,,,,,,,,,0.1962,2008987,0.1782,2009294,0.1773,2015797,0.1101,2016103,,,,,,,,
